Date,Open,High,Low,Close,Volume,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,fft3,fft6,fft9,ARIMA
2010-01-25,134.24245379619956,136.10824429016083,132.840956016623,133.253662109375,17877000,139.82511029924666,,142.85618975120482,140.8302456915522,-2.0259440596526304,,,,133.8608872507655,0.0055798556823492,164.25225263690703,162.46547849614225,153.34372795199312,131.09179785405146
2010-01-26,133.1935276558298,134.56062607553827,129.5737120698861,129.72848510742188,15985900,137.6571546282087,,141.52361308733364,139.01629256715776,-2.507320520175881,,,,131.10595246720354,-0.026454635063309917,164.07673521607762,162.13560565490081,152.7792051574637,131.6463505511981
2010-01-27,129.6166765571821,131.49106067362496,127.4843461818612,130.26153564453125,19899000,135.973148890904,,140.41093969160252,137.59935179800203,-2.811587893600489,,,,130.54300791730228,0.004108970644866261,163.90116891774647,161.80630902369555,152.21806745723126,131.21190763989875
2010-01-28,132.60886971834694,133.4428888395696,128.9288735033362,131.80064392089844,16160700,134.3063507080078,,139.58078258925826,136.66829223674466,-2.9124903525136006,,,,131.38143192042108,0.011815523813316853,163.7255545136874,161.47761649287918,151.66040896717817,131.33399707125093
2010-01-29,132.78941974324428,133.16773927158093,127.08885973698834,127.87129211425781,18502800,131.96398271833147,,138.47648863641342,135.26524150562506,-3.211247130788365,8.00519323367755,,,129.0413387156411,-0.029812842257423755,163.54989277940243,161.14955584169647,151.10632283916829,131.39425723969177
2010-02-01,128.81706401280124,133.48583774067492,128.2925780708038,131.6630401611328,12980800,131.01327296665735,141.19876389276413,137.84667206813586,134.6939448041671,-3.1527272639687567,8.260531402950804,157.71982669866574,124.67770108686253,130.78913967946934,0.02965284845551519,163.37418449417905,160.82215473398864,150.55590123732844,131.22876396091303
2010-02-02,132.11009990787213,135.42038113914919,132.11009990787213,134.9388885498047,17246600,131.35964965820312,140.71153767903647,137.58273129716915,134.73260836967683,-2.850122927492322,8.15155397921473,157.01464563746592,124.408429720607,133.55563892644773,0.024880546466668374,163.19843044114705,160.49544071391156,150.00923531462664,131.26262497773595
2010-02-03,135.78152010630689,137.51834415592822,135.08507443087956,135.18824768066406,16785200,131.63601902553015,140.06258138020834,137.36895231170664,134.80424295942885,-2.564709352277788,7.7844746040688255,155.63153058834598,124.49363217207069,134.6440447626035,0.0018479411942640134,163.02263140733504,160.16944120166931,149.46641518975503,131.55201742481452
2010-02-04,133.50306721075896,134.18231319435262,129.35876538777217,129.5565185546875,18895000,131.61145237513952,139.0201619466146,136.68190691040624,133.98197985106745,-2.6999270593387905,7.686924818709934,154.39401158403447,123.64631230919473,131.2523606239808,-0.04165842240428763,162.84678818372626,159.8441834892624,148.92752992432304,131.42117488765936
2010-02-05,129.67687556934402,132.8065912900787,128.00023137063175,132.54864501953125,18759200,131.9381822858538,138.19720095679872,136.3233893849996,133.75802815237023,-2.565361232629357,7.009108244788008,152.21541744637474,124.1789844672227,132.11655022101544,0.023095144097907694,162.67090156531404,159.5196947362522,148.39266750036703,131.32443354588992
2010-02-08,132.643220669441,132.92696024606408,129.67687145156992,129.91761779785156,10257300,131.66917855398995,137.10933503650483,135.77470464075503,133.15941853504134,-2.615286105713693,6.556041732740367,150.22141850198557,123.9972515710241,130.65059527223895,-0.019849521821154847,162.49497235115697,159.19600196554137,147.86191479818342,131.40418318261678
2010-02-09,131.29330037993878,132.00694597193902,128.67087094420083,131.1127471923828,14017300,132.13224356515067,136.21594964890252,135.37995729514918,132.84104602478067,-2.5389112703685157,6.113304387049078,148.4425584230007,123.98934087480437,130.9586965523349,0.009199132610258065,162.31900134443325,158.87313205917133,147.33535757448936,131.28413064688257
2010-02-10,131.35351750346115,133.57183462198395,130.48509875817473,132.09295654296875,10555300,132.19366019112724,135.48183259509858,135.10455257176912,132.7248746971787,-2.3796778745904135,5.806551781096214,147.09493615729102,123.86872903290615,131.71486987942416,0.007476079722040119,162.1429893524948,158.55111175413734,146.813080440919,131.2453823611919
2010-02-11,132.75501273431507,133.54605158886648,130.90642155303664,132.45408630371094,11163400,131.83868844168526,134.9180421375093,134.8846165494501,132.68288443844764,-2.201732111002457,5.2930381384284075,145.50411841436613,124.33196586065249,132.20768082894867,0.0027339062596021257,161.96693718692094,158.22996763822076,146.29516684285826,134.76523494759084
2010-02-12,131.00954081260164,132.84094443909154,129.95197580223052,132.35084533691406,10293200,131.433345249721,134.29815819149925,134.67621988870923,132.63145900180248,-2.0447608869067437,4.691416926935631,143.68099204537052,124.915324337628,132.3031238342589,-0.0007794472007466302,161.7908456635713,157.9097261458405,145.78169903862508,134.77526051018432
2010-02-16,133.52882924046372,135.6267729812392,132.92696336065737,135.3344268798828,11497100,132.2587607247489,133.8424559093657,134.72991695389211,133.0496569513431,-1.680260002549005,4.290694222251019,142.42384435386774,125.26106746486366,134.3239925313415,0.022542973075643902,161.61471560263848,157.59041355392287,145.2727580789997,134.678830514156
2010-02-17,135.85031598968038,136.0136823928693,133.96732533345755,135.21405029296875,10070000,132.63953290666853,133.51695469447546,134.76911867075552,133.38423597089772,-1.3848826998577977,3.6189262880895745,140.7548072706546,126.27910211829631,134.91736437242633,-0.0008894749820080872,161.4385478287002,157.2720559777914,144.7684237871096,134.65167045302428
2010-02-18,133.79538629741913,134.63799863866726,133.16772702116143,133.8985595703125,10991100,133.20823887416296,133.0612560453869,134.69910989392648,133.46368323673613,-1.2354266571903452,2.4889703333095503,138.039196712006,128.0833153787678,134.2381611710171,-0.00972894991168427,161.26234317077075,156.95467936707587,144.2687747386739,134.64995385580372
2010-02-19,132.84959173966112,134.990529057355,132.83240494010124,134.2854766845703,8693000,133.66148594447546,132.58590407598587,134.66605596238972,133.59054612159304,-1.075509840796684,2.1304508570367644,136.8468057900594,128.32500236191234,134.26970484671924,0.0028896286524624504,161.0861024623521,156.63830950164285,143.77388824261158,134.60768036175102
2010-02-22,135.1624800162806,135.8245391073073,134.15650128091698,134.74118041992188,7375500,134.03980364118303,132.4155789329892,134.67202441026436,133.76807965257285,-0.9039447576915052,2.199356562461307,136.8142920579118,128.0168658080666,134.584021895521,0.003393544459182163,160.9098265414845,156.3229719875463,143.28384032201745,134.57264480313003
2010-02-23,134.82718487243264,137.75055500241893,134.0533589343255,134.73260498046875,15696000,134.3653063092913,132.5212148030599,134.67681165935647,133.91683177735482,-0.7599798820016588,2.2533912726005414,137.02799734826098,128.01443225785883,134.68307728548618,-6.364379046108759e-05,160.73351625079653,156.0086922530009,142.79870569551088,135.6656140313643
2010-02-24,135.28284494137125,136.9250893501209,134.87873216812517,136.13406372070312,8361500,134.905766078404,132.6583767845517,134.79140078960606,134.25865138870859,-0.5327494008974725,2.2958614193639515,137.2500996232796,128.06665394582382,135.6504015756308,0.010401778696682573,160.5571724375544,155.69549554437583,142.31855775895932,135.85934323227823
2010-02-25,134.32848209262198,134.50904846191406,132.68625044665833,134.50904846191406,10519900,134.78785487583704,132.88602265857514,134.7692991549847,134.29724155383605,-0.4720576011486628,2.2440823723804315,137.374187403336,128.39785791381428,134.88949949981964,-0.011936874683495802,160.38079595371113,155.38340692221286,141.84346856758143,135.70821821126623
2010-02-26,134.6554808959288,135.28456053165746,133.79374093925654,134.73304748535156,7812700,134.7191401890346,133.0989517938523,134.7664733665497,134.36438805707857,-0.40208530947111853,2.2561740653773485,137.611299924607,128.5866036630976,134.78519815684092,0.001665308215312633,160.2043876559549,155.0724512572664,141.37350881843363,135.79610927923068
2010-03-01,134.8709383996943,136.4048347267023,134.57794992130184,134.89678955078125,6522800,134.8617444719587,133.2463873000372,134.77659219641617,134.44639874384032,-0.3301934525758554,1.9089800962827634,137.06434749260274,129.4284271074717,134.85959241946782,0.0012153073687990457,160.02794840575694,154.76265322656812,140.90874783328107,135.74198027319486
2010-03-02,135.44830076350706,137.66297910194697,135.21564040703214,136.80123901367188,11986400,135.22113909040178,133.67162286667596,134.93324267136455,134.80906639337084,-0.12417627799371189,1.9906094350028898,137.65284173668175,129.69040399667017,136.15402348227053,0.014117826445185333,159.85147906941896,154.45403730951477,140.44925354185844,135.66822319714427
2010-03-03,137.05117138758237,137.40448806601174,135.49142355002024,135.91368103027344,10006000,135.38863917759485,133.87403433663505,135.0088515726878,134.97915970838898,-0.029691864298825976,2.0321825042144512,137.93839934506394,129.80966932820616,135.99379518093914,-0.006487938192648479,159.67498051811984,154.14662778398164,139.9950924655216,135.66430435328775
2010-03-04,136.37036119430962,141.19611067315174,136.24971811479406,140.98928833007812,15439500,136.28245108468192,134.16214861188615,135.46864824416681,135.90449734085635,0.4358490966895374,2.5782527149692185,139.3186540418246,129.0056431819477,139.3241239470318,0.03734434430242639,159.49845362796185,153.84044872246096,139.54632970129333,151.13105691657438
2010-03-05,142.2819242369445,144.9877879254581,142.1871322894537,144.0657196044922,12226700,137.41554478236608,134.5848853701637,136.1277691129951,137.16087703028134,1.0331079172862303,3.196479859716586,140.97784508959688,128.19192565073052,142.48518771867205,0.02182031919482874,159.32189928001645,153.53552398822595,139.10302890630544,151.06252238228325
2010-03-08,144.6689373807944,147.09042504472527,144.30700810371573,146.35794067382812,9344500,139.10824366978235,135.38495309012276,136.9100673438872,138.5765793689366,1.6665120250493999,4.053017654660429,143.4909883994436,127.2789177808019,145.06702302210942,0.015910940337707347,159.1453183603694,153.2318772315214,138.66525228263902,151.296698927199
2010-03-09,145.82369199246506,148.39167435847838,144.7723677934644,145.50485229492188,12958700,140.6470729282924,136.00191534133185,137.56573729334434,139.64295794556767,2.077220652223332,4.401337003351879,144.80458934803562,127.1992413346281,145.35890920398438,-0.0058287809665718004,158.96871176016515,152.92953188578122,138.2330605625654,151.39863615762968
2010-03-10,146.71988736856068,148.51230863148095,145.5220689703967,148.16761779785156,13107200,142.54290553501673,136.87096296037947,138.37273665421844,140.95495464209455,2.5822179878761062,4.959009932462117,146.78898282530372,126.95294309545524,147.23138159989583,0.01830018353980778,158.79208037565115,152.62851116387327,137.80651299418892,151.4668012665142
2010-03-11,147.702265970418,149.5722537876648,147.44375442804474,149.52053833007812,8910600,144.35994829450334,137.74752444312685,139.21955944590707,142.27317081278125,3.053611366874179,5.5212747118567655,148.79007386684037,126.70497501941333,148.75748608668403,0.00913101359348567,158.6154251082208,152.32883805437226,137.3856673274937,151.52601112913285
2010-03-12,150.81312653350187,151.95924241677966,149.94277378715265,150.77005004882812,10216900,146.48228672572546,138.6369098481678,140.09531735573862,143.5807473241226,3.4854299683839827,6.042133153232047,150.72117615463188,126.5526435417037,150.09919539478008,0.00835678986114674,158.43874686445665,152.03053531786108,136.97057980079515,151.53831637927996
2010-03-15,149.89966419254276,150.97683914815042,146.82325935686356,149.53773498535156,13958600,147.70349339076452,139.45041692824591,140.80999347147954,144.49742307805556,3.6874296065760177,6.272570446128851,151.99555782050362,126.90527603598821,149.72488845516105,-0.008173473863525738,158.26204655617252,151.7336254832614,136.5613051275981,150.78457917124206
2010-03-16,150.2271193044849,152.02815255120342,149.56357589549637,151.8299560546875,11687700,148.8126700265067,140.37799362909226,141.64272671449476,145.62573015776815,3.9830034432733896,6.72212776373289,153.82224915655803,126.93373810162647,151.12826685484535,0.015328713314806341,158.0853251004552,151.43813084419398,136.15789648386286,150.76435975703606
2010-03-17,152.40738787037805,153.28636664594012,151.29574868440417,152.21780395507812,10138600,149.64979335239954,141.18196396600632,142.44065144803386,146.6400665745289,4.19941512649504,7.067477369335679,155.31691870467768,127.04700922733497,151.8546249216672,0.002554488656052234,157.90858341970545,151.14407345536858,135.76040549567887,150.7435000750746
2010-03-18,151.83858125478145,153.17428084840074,151.37324745300165,152.91575622558594,6883500,150.70849391392298,142.02490234375,143.22994429447726,147.60569520929127,4.375750914814006,7.270116935748452,156.5651362152469,127.48466847225309,152.56204579094637,0.004585220995001249,157.73182244167836,150.85147512900565,135.3688822273482,150.71266132099728
2010-03-19,153.3035430908203,153.57069354016775,151.6231526948782,153.3035430908203,10896600,151.44219752720423,142.9489491780599,143.98801711770741,148.48239314423563,4.494376026528215,7.391344003398882,157.73163718485768,128.16626117126214,153.05637732419567,0.0025359510020819265,157.5550430995235,150.56035743128842,134.9833751698792,150.65114806915423
2010-03-22,151.84722781813534,152.4849070725536,151.00271305827334,151.80413818359375,7320400,151.76842607770647,143.78317115420387,144.575514141388,148.99348310756287,4.417968966174868,7.325925803844052,158.435022761892,129.13131954651575,152.22155123046105,-0.009780627877193138,157.378246331824,150.2707416788473,134.60393122989043,150.67456592093166
2010-03-23,151.88165859186418,152.36423083587334,149.3309026818205,150.65798950195312,10804800,151.7524174281529,144.5411144438244,145.0322039518201,149.24958317452356,4.217379222703471,7.100720335950926,158.74255511572625,130.33967377192255,151.1791767447891,-0.007550180748396085,157.20143308263522,149.982648935277,134.23059571892554,150.69019734954526
2010-03-24,149.6325380392003,151.63178121711223,149.6325380392003,150.29608154296875,8396100,151.86075265066964,145.28223237537202,145.4270327699666,149.41059471229804,3.9835619423314483,6.8691014310329255,159.02043523743788,131.54402951330616,150.5904466102422,-0.002402182321566748,157.02460430152288,149.69610000768645,133.86341234318013,146.37651198626494
2010-03-25,151.01129377423806,154.01875739003316,150.61488766359895,150.71829223632812,9534300,151.70194353376115,145.97671944754464,145.82354542273248,149.61179141147358,3.788245988741096,6.415566272488071,158.8078519925208,133.14558690256848,150.67567702763282,0.002809192954499329,156.8477609436005,149.41111544328206,133.50242319363988,146.47374264223518
2010-03-26,151.13200098277727,151.21816711359463,148.14176142697406,148.96902465820312,11811500,151.23783220563615,146.66528974260603,146.05905582028217,149.51289903456174,3.4538432142795727,5.795213769620358,158.25571728184676,135.0748622033653,149.53790878134635,-0.011606206202111946,156.67090396956607,149.12771552598576,133.14766873663058,146.33713853868232
2010-03-29,149.83079603137418,150.31336854150268,147.90911866100018,149.9859161376953,11785600,150.81928362165178,147.39161682128906,146.35283568947506,149.58567412465064,3.23283843517558,5.032764828291095,157.45714647787125,137.32608716470688,149.83658035224565,0.006826194115356232,156.49403434573844,148.84592027308776,132.79918780478081,146.27578339517063
2010-03-30,150.16679968529758,150.61490814323213,147.09900755220116,147.68499755859375,8184600,150.01663425990515,148.00057910737536,146.4524250221242,149.2932513698545,2.8408263477302853,4.289852201841633,156.5802835110586,139.4208747036921,148.40219182314436,-0.015340897587938773,156.31715304409286,148.56574943193445,132.45701758839644,146.2803408647051
2010-03-31,146.49582630145494,147.92631811406758,146.36657053789227,147.03872680664062,8243200,149.3358612060547,148.48807852608817,146.49622564173708,148.94639042130305,2.4501647795659665,3.127452400112111,154.74298332631238,142.23317372586396,147.4932151454752,-0.004376008143255894,156.14026104229586,148.28722247665252,132.12119362724684,146.2509611272319
2010-04-01,147.97801977231694,148.2193059626528,146.0649555852887,146.68540954589844,6480600,148.76834978376115,149.00101797921317,146.51034999597726,148.59853786203664,2.0881878660593713,2.555398349338758,154.1118146778907,143.89022128053566,146.9546780790907,-0.0024028857459219566,155.96335932373972,148.01035860490973,131.7917498027648,146.25714597855136
2010-04-05,147.08171774474434,149.3997995164676,146.29754465339443,149.21884155273438,6135000,148.61445835658483,149.39290146600632,146.7124460248907,148.6939713690593,1.9815253441686025,2.2278754989003855,153.8486524638071,144.93715046820554,148.46412039485315,0.017271192920133016,155.78644887757605,147.73517673471278,131.46871833065697,154.63169691227824
2010-04-06,148.74500464469048,149.84803125785587,148.34859829193678,148.99490356445312,7743600,148.3682599748884,149.62762451171875,146.8826610267228,148.7402695206688,1.8576084939460031,2.0963644482849055,153.82035340828855,145.43489561514895,148.81797584125312,-0.0015007353357726627,155.60953069874898,147.46169550124338,131.15212975392797,154.6719538358702
2010-04-07,148.98627689190158,153.30359097286316,148.91733609141892,151.9765167236328,13887200,148.7979016985212,149.89517575218565,147.2623466303856,149.23816181145594,1.9758151810703453,1.889166152588698,153.67350805736305,146.11684344700825,150.92366976283958,0.020011511050711084,155.43260578802736,147.18993325373214,130.84201293631574,154.81040584430528
2010-04-08,151.7524465213823,155.80262261915894,151.0458132828661,154.68235778808594,10668800,149.4688219342913,150.3321998232887,147.81516267019225,150.07574196127553,2.2605792910832747,2.0870579672198804,154.50631575772846,146.15808388884895,153.4294617796705,0.017804336635597773,155.25567515203693,146.91990805237228,130.53839505613973,154.74691769492532
2010-04-09,155.3544645565046,155.97491832220103,152.958828741385,154.35484313964844,8462000,150.4216570172991,150.6268296014695,148.3021819941679,150.7340728930821,2.4318908989141903,2.2486056849810887,155.12404097143167,146.12961823150732,154.04638268632246,-0.0021173367998837955,155.0787398032911,146.6516376652724,130.24130160056055,154.83825923557058
2010-04-12,154.56166408407302,155.44064243592373,153.25181579589844,153.25181579589844,6040800,151.30924115862166,150.80450948079428,148.67064186899813,151.12142177543132,2.4507799064331834,2.321023478746163,155.44655643828662,146.16246252330194,153.51667142603978,-0.007146049461836834,154.90180076022176,146.3851395654503,129.95075636025263,154.89035732840236
2010-04-13,153.01059113062055,155.11323936813545,152.62281066202266,154.46693420410156,6466400,152.42088753836495,150.98055158342635,149.1019699374289,151.63612029065249,2.5341503532235947,2.4379958446609424,155.85654327274824,146.10455989410445,154.15017994474763,0.007928900560770114,154.72485904720887,146.12043092786718,129.66678142448896,154.9056512487153
2010-04-14,158.48262877901678,160.23196017238809,157.75877023329983,159.3529815673828,12556400,153.86862182617188,151.44794427780877,149.86453403699562,152.82333810148978,2.95880406449416,3.0641691297845806,157.57628253737792,145.31960601823963,157.61871435983775,0.03163167177789106,154.54791569460997,145.85752862650378,129.38939717663771,135.5113217420124
2010-04-15,159.887216375384,159.93893181499485,158.26715429347934,158.79281616210938,7838700,155.26832362583704,151.77950904482887,150.52849220458606,153.7417248291234,3.2132326245373406,3.4780333952435987,158.73557583531607,144.82344225434167,158.4014488946855,-0.003515248975975882,154.37097173878843,145.59644923147837,129.11862229007204,135.61193706255963
2010-04-16,158.2327095010299,160.63697169106135,134.04367225946643,138.48162841796875,102043700,153.3404824393136,151.12540544782365,149.63287965840087,151.39400581903607,1.7611261606352002,4.555680886351399,160.23676722052645,142.01404367512086,145.12156857687432,-0.12790999136513337,154.19402822214178,145.33720900620875,128.85447372449255,135.52169862523513
2010-04-19,134.08676072102335,141.09269857847823,133.56971141718378,140.73939514160156,54299200,151.34863063267298,150.5455787295387,148.97188052129957,149.75482793302254,0.7829474117229722,5.064390393129489,160.67435951579768,140.41679794327973,142.20011962002582,0.016303727428871317,154.0170861931285,145.0798239046163,128.59696672266284,135.29645395938036
2010-04-20,143.4280540386808,143.66072759559714,136.15496398523186,137.8612060546875,42196600,148.99239676339286,149.8102293468657,148.1462973252665,147.92503332801502,-0.2212639972514694,5.772241243425078,161.35471183371584,138.26574686001555,139.30751057646694,-0.020450486404451573,153.84014670629497,144.82430956837536,128.34611480755825,135.32583413930178
2010-04-21,139.3175947666786,140.58435444189323,135.29326792910197,136.9564208984375,30371000,146.66448320661272,149.1031951904297,147.31502129738448,146.23754932390452,-1.077471973479959,6.429535826090256,161.9622668426102,136.24412353824917,137.74011745778066,-0.006563014949187984,153.66321082230124,144.5706813242073,128.10192977992918,135.20129164907266
2010-04-22,136.09459564989905,139.60188385840803,134.681342536803,137.05975341796875,24823000,144.17774309430803,148.4556601388114,146.55333879005087,144.8255770634657,-1.727761726585186,6.95187670170367,162.35941354221873,134.55190673540406,137.28654143123939,0.0007544919679807194,153.4862796079465,144.3189541812198,127.86442171627843,135.15873856602465
2010-04-23,138.04217157608034,138.49889285276282,135.29321809812663,135.63790893554688,14916000,140.78987557547433,147.75765191941034,145.74278520975247,143.41208655931922,-2.3306986504332485,7.4807546822085005,162.71916128382733,132.79614255499334,136.1874531007777,-0.010373902235807364,153.3093541361935,144.0691428282926,127.63359896725365,129.77558889173326
2010-04-26,135.05189287481153,135.2845663548786,130.57084753705422,131.0103302001953,30940700,136.8209490094866,146.81917753673736,144.64898925310976,141.5041205020037,-3.14486875110606,8.337722848690525,163.49462323411842,130.1437318393563,132.73603783372278,-0.03411714889788309,153.1324354861926,143.82126163151014,127.4094681564559,128.5929806002604
2010-04-27,129.4764126120717,134.59514943084193,129.3902333673295,131.8806610107422,34516800,135.8779536655971,146.0054459344773,143.7011788961212,140.02358594788817,-3.677592948233041,8.925668190048908,163.85678231457513,128.1541095543795,132.1657866184024,0.006643222784164626,152.9555247433052,143.5753246316417,127.19203417966477,129.18665028622348
2010-04-28,135.00026335308792,135.85337799137088,133.30263359830735,135.30186462402344,21226100,135.10116359165735,145.3062053862072,143.0777844339528,139.2971663175533,-3.780618116399495,9.213357268887208,163.73291992398163,126.8794908484328,134.25650528881644,0.025941662614221928,152.7786229991261,143.3313455416698,126.9813002044811,128.43604744350012
2010-04-29,137.49064802782254,138.78325829480468,136.44793662684785,138.0852508544922,18464300,135.13316999162947,144.8490745907738,142.70729411029907,139.11071757516817,-3.5965765351309074,9.33537573614042,163.51982606305464,126.17832311849295,136.80900233260027,0.02057167680728722,152.60173135150566,143.08933774436736,126.77726767038817,128.46669619155105
2010-04-30,130.8982806434112,131.41532982367167,123.48732567068792,125.12462615966797,73187900,133.44291360037667,143.805545988537,141.40267988934752,136.95900915674034,-4.443670732607188,10.294487210674982,164.39452040988698,123.21657156718705,129.01941821731205,-0.09385958757088053,152.42485090457123,142.84931428992505,126.57993628923313,128.5894238104174
2010-05-03,127.39966259201844,129.8211503471388,126.27939774985751,128.8301544189453,28282700,132.2672566005162,142.95529574439638,140.4699290255465,135.70841511354863,-4.761513911997866,10.71608447645438,164.38746469730515,121.52312679148761,128.89324235173422,0.029614699943629308,152.2479827687474,142.6112878936278,126.3893040461285,128.39449691095558
2010-05-04,128.42517995896935,131.28616460347249,127.39109403472237,128.787109375,30313400,131.28857094900948,141.98235611688523,139.60328523233855,134.64359812086212,-4.959687111476427,11.033538617950295,164.04943335278583,119.91527888098463,128.82248703391141,-0.00033412242762154154,152.0711280607763,142.37527093358344,126.20536720077675,126.61816284756163
2010-05-05,127.62371760176903,130.3123425804643,126.84814360083793,127.7012710571289,18355200,130.81584821428572,140.96837361653647,138.7204757964811,133.57554718785545,-5.144928608625662,11.170023676364938,163.30842096926634,118.6283262638066,128.07500971605643,-0.008431265544670108,151.89428790373677,142.1412754485023,126.02812028921834,126.19561548106275
2010-05-06,127.08946107057581,128.08047034643678,119.83360901940385,122.64289093017578,22984700,129.4961667742048,139.5715342930385,137.52806938019046,131.89359925111816,-5.634470129072298,11.313181013079758,162.197896319198,116.94517226687898,124.453597192136,-0.03961103977336444,151.71746342706288,141.90931313552917,125.8575561260043,126.57437904109291
2010-05-07,125.27978855714369,126.28802296555403,121.93623253160044,123.22023010253906,21268500,127.77021898542132,138.07333773658388,136.46701479463547,130.55923421614708,-5.907780578488399,11.20403354452006,160.481404825624,115.66527064754376,123.63135246573803,0.004707481762574961,151.54065576656214,141.67939534812854,125.69366580679622,126.38609738634707
2010-05-10,128.47682459791682,129.17483195465684,121.67769593361548,123.94407653808594,23098200,125.75005122593471,136.62520599365234,135.53840545826185,129.54151729497318,-5.9968881632886735,10.915132472514347,158.45547093868103,114.79494104862366,123.83983518063663,0.0058744123018152905,151.36386606443244,141.45153309402338,125.53643871139437,126.53218691982282
2010-05-11,122.71182776619001,125.38322826726923,121.97935631526603,122.3412857055664,15497900,125.35243116106305,135.15327598935082,134.55988067263633,128.43378903089624,-6.126091641740089,10.372911095793704,155.8990981809382,114.40745379776341,122.84080219725648,-0.012931564599838019,151.1870954692789,141.22573703318818,125.38586250719554,126.5099734644545
2010-05-12,124.29738615749233,127.23590965456862,122.6083699199245,126.84812927246094,15457000,125.06928471156529,133.83809480212983,133.98812024827876,128.18984131477254,-5.798278933506225,8.620938669917061,151.07997214196396,116.59621746229571,125.51235358072613,0.03683828840691583,151.0103451361297,141.00201747589716,125.24192315308281,126.40501537097448
